id_poi;osm_id;nama;nama_en;nama_id;kategori;sub_kategori;latitude;longitude;province;district;subdistrict;village;postcode;alamat_jalan;nomor_jalan;alamat_lengkap;alamat_terstruktur;deskripsi;teks_gabungan;tahun_berdiri;operator;akses;kapasitas;heritage;jam_buka;harga_tiket;fasilitas;website;telepon;email;wikipedia;wikidata;has_deskripsi;persen_kelengkapan;jumlah_tags;raw_tags;kode_pos;full_address
2164;('way', 155957315);Masjid Jami Al-Ikhlashiyah;nan;nan;amenity;place_of_worship;-6.226.824;106.874.003;Jawa;Jakarta Timur;Jatinegara;Cipinang Cempedak;13930;nan;nan;Jalan Pedati Raya;nan, Kel. Cipinang Cempedak, Kec. Jatinegara, Jakarta Timur, Jawa, 13930;;Nama: Masjid Jami Al-Ikhlashiyah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Jatinegara, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami Al-Ikhlashiyah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Pedati Raya"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami Al-Ikhlashiyah, Jalan Panti Asuhan, RW 01, Cipinang Cempedak, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13930, Indonesia
2165;('way', 155957316);Masjid Jami' At Taubah;nan;nan;amenity;place_of_worship;-6.232.561;106.872.689;Jawa;Jakarta Timur;Jatinegara;Cipinang Cempedak;13930;nan;nan;Jalan Kebon Nanas Selatan III;nan, Kel. Cipinang Cempedak, Kec. Jatinegara, Jakarta Timur, Jawa, 13930;;Nama: Masjid Jami' At Taubah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Jatinegara, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami' At Taubah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Kebon Nanas Selatan III"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": "">500"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami' At Taubah, Jalan Kebon Nanas Selatan III, RW 05, Cipinang Cempedak, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13930, Indonesia
2166;('way', 155957317);Masjid Jami Al-Bahri;nan;nan;amenity;place_of_worship;-6.234.451;106.876.523;Jawa;Jakarta Timur;Jatinegara;Cipinang Cempedak;13330;nan;nan;Jalan D.I. Panjaitan;nan, Kel. Cipinang Cempedak, Kec. Jatinegara, Jakarta Timur, Jawa, 13330;;Nama: Masjid Jami Al-Bahri. Kategori: amenity. Jenis: place_of_worship. Lokasi: Jatinegara, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami Al-Bahri"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan D.I. Panjaitan"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami Al-Bahri, Jalan Tol Bekasi–Cawang–Kampung Melayu, RW 02, Cipinang Cempedak, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13330, Indonesia
2167;('way', 155957460);Masjid Al-Furqon;nan;nan;amenity;place_of_worship;-623.165;106.938.428;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Masjid Al-Furqon;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Al-Furqon. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Furqon"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Masjid Al-Furqon"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""glass""}";nan;Masjid Al-Furqon, Jalan Masjid Al Furqon, RW 03, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2168;('way', 155957462);Masjid Jami' Al-Ikhlas;nan;nan;amenity;place_of_worship;-6.228.717;106.943.705;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Raya Pondok Kopi;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Jami' Al-Ikhlas. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami' Al-Ikhlas"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Raya Pondok Kopi"", ""access:roof"": ""yes"", ""backup_generator"": ""no"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""asbestos"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami' Al-Ikhlas, Jalan Raya Pondok Kopi, RW 03, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2169;('way', 155957463);Masjid Al-Muhajirin;nan;nan;amenity;place_of_worship;-6.221.248;106.942.361;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Pondok Kopi IV B;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Al-Muhajirin. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Muhajirin"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Pondok Kopi IV B"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tin"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Al-Muhajirin, Jalan Pondok Kopi V, RW 09, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2170;('way', 155957465);Masjid An-Najibah;nan;nan;amenity;place_of_worship;-6.235.717;10.694.356;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;17134;nan;nan;Jalan Rawa Jaya RT. 003/04;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 17134;;Nama: Masjid An-Najibah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid An-Najibah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Rawa Jaya RT. 003/04"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ground"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid An-Najibah, Jalan Rawa Jaya, RW 04, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 17134, Indonesia
2171;('way', 155957469);Masjid Jami Ad Nadwa;nan;nan;amenity;place_of_worship;-6.225.024;106.945.752;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Pondok Kopi Raya;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Jami Ad Nadwa. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami Ad Nadwa"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Pondok Kopi Raya"", ""access:roof"": ""no"", ""capacity:persons"": ""250-500"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami Ad Nadwa, Jalan Robusta Raya, RW 07, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2172;('way', 155957471);Masjid Darul Muttaqin;nan;nan;amenity;place_of_worship;-6.224.349;106.939.911;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Malaka Hijau RW VI;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Darul Muttaqin. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Darul Muttaqin"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Malaka Hijau RW VI"", ""access:roof"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Darul Muttaqin, Jalan Malaka Biru VII, RW 10, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2173;('way', 155957474);Masjid Jami As-Saadah;nan;nan;amenity;place_of_worship;-6.223.545;106.939.254;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Mawar Merah;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Jami As-Saadah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;13;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami As-Saadah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Mawar Merah"", ""access:roof"": ""yes"", ""capacity:persons"": ""800"", ""building:roof"": ""tile"", ""building:structure"": ""reinforced_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami As-Saadah, Jalan Mawar Merah II, RW 10, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2174;('way', 155957477);Masjid Jami'atul Ummat;nan;nan;amenity;place_of_worship;-6.221.478;106.949.122;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Malaka Baru;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Jami'atul Ummat. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami'atul Ummat"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Malaka Baru"", ""access:roof"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami'atul Ummat, Jalan Malaka Baru II, RW 11, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2175;('way', 155957482);Masjid Nururrohman;nan;nan;amenity;place_of_worship;-6.218.685;106.944.499;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan I Gusti Ngurah Rai Kp. Bojong Rangkong;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Nururrohman. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Nururrohman"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan I Gusti Ngurah Rai Kp. Bojong Rangkong"", ""access:roof"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Nururrohman, Jalan Karya Bakti II, RW 11, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2176;('way', 155957485);Masjid Nurul Islam;nan;nan;amenity;place_of_worship;-623.068;106.943.375;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Pondok Kopi Blok Y 11;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid Nurul Islam. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Nurul Islam"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Pondok Kopi Blok Y 11"", ""access:roof"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Nurul Islam, Jalan Arabika VII, RW 05, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2177;('way', 155957539);Wihara Mudita;nan;nan;amenity;place_of_worship;-6.234.558;106.943.646;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;17134;nan;nan;Jalan Rawa Jaya rt 07 rw 04;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 17134;;Nama: Wihara Mudita. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;10;"{""amenity"": ""place_of_worship"", ""name"": ""Wihara Mudita"", ""building"": ""temple"", ""religion"": ""buddhist"", ""addr:full"": ""Jalan Rawa Jaya rt 07 rw 04"", ""access:roof"": ""no"", ""capacity:persons"": ""150"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick""}";nan;Wihara Mudita, Jalan Rawa Jaya, RW 04, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 17134, Indonesia
2178;('way', 155957544);Masjid At Taqwa;nan;nan;amenity;place_of_worship;-6.230.168;106.940.171;Jawa;Jakarta Timur;Duren Sawit;Pondok Kopi;13460;nan;nan;Jalan Rawadas;nan, Kel. Pondok Kopi, Kec. Duren Sawit, Jakarta Timur, Jawa, 13460;;Nama: Masjid At Taqwa. Kategori: amenity. Jenis: place_of_worship. Lokasi: Duren Sawit, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid At Taqwa"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Rawadas"", ""access:roof"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid At Taqwa, Jalan Rawa Wadas, RW 03, Pondok Kopi, Duren Sawit, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13460, Indonesia
2179;('way', 155957583);Masjid Al-Khaira;nan;nan;amenity;place_of_worship;-6.302.266;106.863.302;Jawa;Jakarta Timur;Pasar Rebo;Gedong;13670;nan;nan;Komplek Dep. Sos. Pasar Rebo;nan, Kel. Gedong, Kec. Pasar Rebo, Jakarta Timur, Jawa, 13670;;Nama: Masjid Al-Khaira. Kategori: amenity. Jenis: place_of_worship. Lokasi: Pasar Rebo, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Khaira"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Komplek Dep. Sos. Pasar Rebo"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""concrete""}";nan;Masjid Al-Khaira, Jalan Tat Twam Asi, RW 02, Gedong, Pasar Rebo, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13670, Indonesia
2180;('way', 155957584);Masjid Baiturrahman;nan;nan;amenity;place_of_worship;-6.297.484;106.861.155;Jawa;Jakarta Timur;Pasar Rebo;Gedong;13760;nan;nan;Jalan Raya Tengah;nan, Kel. Gedong, Kec. Pasar Rebo, Jakarta Timur, Jawa, 13760;;Nama: Masjid Baiturrahman. Kategori: amenity. Jenis: place_of_worship. Lokasi: Pasar Rebo, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Baiturrahman"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Raya Tengah"", ""access:roof"": ""yes"", ""backup_generator"": ""no"", ""capacity:persons"": ""250-500"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""concrete""}";nan;Masjid Baiturrahman, Jalan Raya Tengah, RW 12, Gedong, Pasar Rebo, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13760, Indonesia
2181;('way', 155957601);Masjid Baitussolihin;nan;nan;amenity;place_of_worship;-6.300.487;106.867.609;Jawa;Jakarta Timur;Pasar Rebo;Gedong;13670;nan;nan;Jalan Trikora II;nan, Kel. Gedong, Kec. Pasar Rebo, Jakarta Timur, Jawa, 13670;;Nama: Masjid Baitussolihin. Kategori: amenity. Jenis: place_of_worship. Lokasi: Pasar Rebo, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Baitussolihin"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Trikora II"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""250-500"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""concrete""}";nan;Masjid Baitussolihin, Jalan Trikora II, RW 09, Gedong, Pasar Rebo, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13670, Indonesia
2182;('way', 155957628);HKBP Gedong;nan;nan;amenity;place_of_worship;-6.296.045;106.863.287;Jawa;Jakarta Timur;Pasar Rebo;Gedong;13760;nan;nan;Jalan Ujung Gedong;nan, Kel. Gedong, Kec. Pasar Rebo, Jakarta Timur, Jawa, 13760;;Nama: HKBP Gedong. Kategori: amenity. Jenis: place_of_worship. Lokasi: Pasar Rebo, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""HKBP Gedong"", ""building"": ""church"", ""religion"": ""christian"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Ujung Gedong"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""asbestos"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""concrete""}";nan;HKBP Gedong, Jalan Ujung Gedong, RW 10, Gedong, Pasar Rebo, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13760, Indonesia
2183;('way', 155957754);Masjid Jami Al-Ilyas;nan;nan;amenity;place_of_worship;-6.174.053;106.889.817;Jawa;Jakarta Timur;Pulo Gadung;Kayu Putih;13210;nan;nan;Jalan Pulo Nangka Barat II;nan, Kel. Kayu Putih, Kec. Pulo Gadung, Jakarta Timur, Jawa, 13210;;Nama: Masjid Jami Al-Ilyas. Kategori: amenity. Jenis: place_of_worship. Lokasi: Pulo Gadung, Jakarta Timur, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;22;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami Al-Ilyas"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Pulo Nangka Barat II"", ""access:roof"": ""yes"", ""backup_generator"": ""no"", ""capacity:persons"": ""100-250"", ""evacuation_center"": ""yes"", ""kitchen:facilities"": ""no"", ""shelter_type"": ""building"", ""toilet:facilities"": ""yes"", ""toilets:number"": ""2"", ""water_source"": ""water_works"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami Al-Ilyas, Jalan Pulo Nangka Barat II, RW 16, Kayu Putih, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta, Jawa, 13210, Indonesia
